siteID,date,month,year,plotID,tagID,taxonID,scientificName,taxonRank,identificationQualifier,nativeStatusCode,sex,recapture,fate,hindfootLength,earLength,tailLength,totalLength,weight,dataQF
SCBI,2017-05-18,5,2017,SCBI_035,NEON.MAM.D02.O035B4170518,BLBR,Blarina brevicauda,species,NA,N,U,N,processed,NA,NA,NA,NA,NA,NA
SCBI,2017-05-18,5,2017,SCBI_035,NEON.MAM.D02.R2163,MIPE,Microtus pennsylvanicus,species,NA,N,M,Y,processed,20,NA,NA,NA,35,NA
SCBI,2017-05-18,5,2017,SCBI_035,NEON.MAM.D02.R2406,MIPE,Microtus pennsylvanicus,species,NA,N,M,Y,processed,22,NA,NA,NA,51,NA
SCBI,2017-05-18,5,2017,SCBI_035,NEON.MAM.D02.R2455,MIPE,Microtus pennsylvanicus,species,NA,N,M,N,processed,22,NA,NA,NA,47,NA
SCBI,2017-05-18,5,2017,SCBI_035,NEON.MAM.D02.R2456,MIPE,Microtus pennsylvanicus,species,NA,N,M,N,processed,20,NA,32,NA,14,NA
SCBI,2017-05-18,5,2017,SCBI_035,NEON.MAM.D02.L2167,MIPE,Microtus pennsylvanicus,species,NA,N,M,Y,processed,19,NA,NA,NA,45,NA
SCBI,2017-05-18,5,2017,SCBI_035,NEON.MAM.D02.R2454,MIPE,Microtus pennsylvanicus,species,NA,N,M,N,processed,20,NA,NA,NA,20,NA
SCBI,2017-05-18,5,2017,SCBI_035,NEON.MAM.D02.L2409,MIPE,Microtus pennsylvanicus,species,NA,N,F,Y,processed,NA,NA,NA,NA,31,NA
SCBI,2017-05-18,5,2017,SCBI_035,NEON.MAM.D02.R2350,MIPE,Microtus pennsylvanicus,species,NA,N,M,Y,escaped,NA,NA,NA,NA,NA,NA
SCBI,2017-05-18,5,2017,SCBI_035,NEON.MAM.D02.R2457,MIPE,Microtus pennsylvanicus,species,NA,N,F,N,released,18,NA,NA,NA,15,NA
SCBI,2017-05-18,5,2017,SCBI_008,NEON.MAM.D02.L2360,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,processed,18,NA,72,NA,23,NA
SCBI,2017-05-18,5,2017,SCBI_008,NEON.MAM.D02.L2374,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,processed,20,NA,77,NA,24,NA
SCBI,2017-05-18,5,2017,SCBI_008,NEON.MAM.D02.R2162,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,processed,20,NA,54,NA,10,NA
SCBI,2017-05-18,5,2017,SCBI_008,NEON.MAM.D02.L2334,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,processed,20,NA,71,NA,19,NA
SCBI,2017-05-18,5,2017,SCBI_008,NEON.MAM.D02.L2160,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,processed,20,NA,68,NA,17,NA
SCBI,2017-05-18,5,2017,SCBI_008,NEON.MAM.D02.R2176,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,processed,20,NA,79,NA,19,NA
SCBI,2017-05-18,5,2017,SCBI_008,NEON.MAM.D02.O008H1170518,BLBR,Blarina brevicauda,species,NA,N,F,Y,processed,NA,NA,NA,NA,NA,NA
SCBI,2017-05-18,5,2017,SCBI_008,NEON.MAM.D02.R2133,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,processed,20,NA,NA,NA,21,NA
SCBI,2017-05-18,5,2017,SCBI_008,NEON.MAM.D02.L2159,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,processed,20,NA,75,NA,20,NA
SCBI,2017-05-18,5,2017,SCBI_008,NEON.MAM.D02.R2171,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,processed,20,NA,69,NA,19,NA
SCBI,2017-05-18,5,2017,SCBI_008,NEON.MAM.D02.R2189,PEMA,Peromyscus maniculatus,species,cf. species,N,F,Y,processed,20,NA,83,NA,23,NA
SCBI,2017-05-18,5,2017,SCBI_008,NEON.MAM.D02.O008G2170518,BLBR,Blarina brevicauda,species,NA,N,F,Y,processed,NA,NA,NA,NA,NA,NA
SCBI,2017-05-18,5,2017,SCBI_008,NEON.MAM.D02.R2161,MIPI,Microtus pinetorum,species,NA,N,M,N,processed,17,NA,NA,NA,20,NA
SCBI,2017-05-19,5,2017,SCBI_003,NEON.MAM.D02.R2465,PELE,Peromyscus leucopus,species,cf. species,N,M,N,processed,21,NA,76,NA,26,NA
SCBI,2017-05-19,5,2017,SCBI_003,NEON.MAM.D02.O003E8170519,BLBR,Blarina brevicauda,species,NA,N,F,N,processed,NA,NA,NA,NA,NA,NA
SCBI,2017-05-19,5,2017,SCBI_003,NEON.MAM.D02.R2463,PELE,Peromyscus leucopus,species,cf. species,N,M,U,processed,20,NA,69,NA,20,NA
SCBI,2017-06-14,6,2017,SCBI_008,NEON.MAM.D02.R2544,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,20,NA,68,NA,16,NA
SCBI,2017-06-14,6,2017,SCBI_008,NEON.MAM.D02.R2526,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,20,NA,58,NA,13,NA
SCBI,2017-06-14,6,2017,SCBI_008,NEON.MAM.D02.R2525,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,19,NA,71,NA,21,NA
SCBI,2017-06-14,6,2017,SCBI_008,NEON.MAM.D02.L2193,PELE,Peromyscus leucopus,species,cf. species,N,M,U,released,20,NA,66,NA,18,NA
SCBI,2017-06-14,6,2017,SCBI_008,NEON.MAM.D02.R2502,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,21,NA,69,NA,19,NA
SCBI,2017-06-14,6,2017,SCBI_008,NEON.MAM.D02.R2130,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,18,NA,60,NA,14,NA
SCBI,2017-06-14,6,2017,SCBI_002,NEON.MAM.D02.L2427,PELE,Peromyscus leucopus,species,cf. species,N,F,U,released,21,NA,78,NA,22,NA
SCBI,2017-06-14,6,2017,SCBI_008,NEON.MAM.D02.R2543,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,19,NA,78,NA,16,NA
SCBI,2017-06-14,6,2017,SCBI_008,NEON.MAM.D02.R2527,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,18,NA,60,NA,12,NA
SCBI,2017-06-14,6,2017,SCBI_008,NEON.MAM.D02.R2532,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,20,NA,74,NA,19,NA
SCBI,2017-06-14,6,2017,SCBI_008,NEON.MAM.D02.L2546,PELE,Peromyscus leucopus,species,cf. species,N,M,U,released,21,NA,80,NA,23,NA
SCBI,2017-06-14,6,2017,SCBI_008,NEON.MAM.D02.R2548,MIPI,Microtus pinetorum,species,NA,N,F,N,released,17,NA,26,NA,24,NA
SCBI,2017-06-14,6,2017,SCBI_008,NEON.MAM.D02.816569,PELE,Peromyscus leucopus,species,cf. species,N,M,U,released,21,NA,71,NA,22,NA
SCBI,2017-06-14,6,2017,SCBI_008,NEON.MAM.D02.R2549,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,20,NA,72,NA,NA,NA
SCBI,2017-06-14,6,2017,SCBI_008,NEON.MAM.D02.R2547,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,20,NA,68,NA,15,NA
SCBI,2017-06-14,6,2017,SCBI_008,NEON.MAM.D02.R2171,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,21,NA,65,NA,20,NA
SCBI,2017-06-15,6,2017,SCBI_008,NEON.MAM.D02.R2526,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,19,NA,62,NA,11,NA
SCBI,2017-06-15,6,2017,SCBI_008,NEON.MAM.D02.R2532,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,20,NA,73,NA,16,NA
SCBI,2017-06-15,6,2017,SCBI_008,NEON.MAM.D02.R2543,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,20,NA,72,NA,14,NA
SCBI,2017-06-15,6,2017,SCBI_008,NEON.MAM.D02.R2433,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,20,NA,72,NA,17,NA
SCBI,2017-06-15,6,2017,SCBI_008,NEON.MAM.D02.L2434,PELE,Peromyscus leucopus,species,cf. species,N,F,U,released,20,NA,85,NA,25,NA
SCBI,2017-06-15,6,2017,SCBI_008,NEON.MAM.D02.L2546,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,21,NA,79,NA,20,NA
SCBI,2017-06-15,6,2017,SCBI_008,NEON.MAM.D02.R2547,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,20,NA,70,NA,14,NA
SCBI,2017-06-15,6,2017,SCBI_008,NEON.MAM.D02.R2535,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,20,NA,71,NA,25,NA
SCBI,2017-06-15,6,2017,SCBI_008,NEON.MAM.D02.R2171,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,20,NA,70,NA,18,NA
SCBI,2017-06-15,6,2017,SCBI_008,NEON.MAM.D02.R2130,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,20,NA,61,NA,14,NA
SCBI,2017-06-15,6,2017,SCBI_008,NEON.MAM.D02.R2525,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,20,NA,70,NA,20,NA
SCBI,2017-06-15,6,2017,SCBI_008,NEON.MAM.D02.R2548,MIPI,Microtus pinetorum,species,NA,N,F,Y,released,16,NA,20,NA,22,NA
SCBI,2017-06-15,6,2017,SCBI_008,NEON.MAM.D02.816569,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,20,NA,72,NA,21,NA
SCBI,2017-06-15,6,2017,SCBI_008,NEON.MAM.D02.R2432,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,20,NA,60,NA,11,NA
SCBI,2017-06-15,6,2017,SCBI_008,NEON.MAM.D02.R2431,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,21,NA,70,NA,19,NA
SCBI,2017-06-15,6,2017,SCBI_008,NEON.MAM.D02.R2549,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,20,NA,82,NA,17,NA
SCBI,2017-06-15,6,2017,SCBI_008,NEON.MAM.D02.L2193,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,21,NA,70,NA,16,NA
SCBI,2017-06-15,6,2017,SCBI_039,NEON.MAM.D02.R2190,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,20,NA,78,NA,21,NA
SCBI,2017-06-15,6,2017,SCBI_039,NEON.MAM.D02.O039J8170615,BLBR,Blarina brevicauda,species,NA,N,F,N,dead,14,NA,NA,NA,16,NA
SCBI,2017-06-15,6,2017,SCBI_039,NEON.MAM.D02.R2534,MIPE,Microtus pennsylvanicus,species,NA,N,F,N,released,18,NA,40,NA,28,NA
SCBI,2017-06-15,6,2017,SCBI_039,NEON.MAM.D02.L2541,PELE,Peromyscus leucopus,species,cf. species,N,F,U,released,20,NA,69,NA,19,NA
SCBI,2017-06-15,6,2017,SCBI_035,NEON.MAM.D02.R2430,MUMU,Mus musculus,species,NA,I,M,N,released,20,NA,NA,NA,18,NA
SCBI,2017-06-15,6,2017,SCBI_035,NEON.MAM.D02.035J10170615,BLBR,Blarina brevicauda,species,NA,N,U,Y,processed,NA,NA,NA,NA,NA,NA
SCBI,2017-06-15,6,2017,SCBI_035,NEON.MAM.D02.R2429,MUMU,Mus musculus,species,NA,I,F,U,released,16,NA,NA,NA,14,NA
SCBI,2017-06-15,6,2017,SCBI_035,NEON.MAM.D02.O035D6170615,BLBR,Blarina brevicauda,species,NA,N,F,Y,processed,NA,NA,NA,NA,NA,NA
SCBI,2017-06-15,6,2017,SCBI_035,NEON.MAM.D02.810444,MUMU,Mus musculus,species,NA,I,F,U,released,17,NA,NA,NA,21,NA
SCBI,2017-06-15,6,2017,SCBI_035,NEON.MAM.D02.R2428,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,20,NA,71,NA,15,NA
SCBI,2017-06-15,6,2017,SCBI_035,NEON.MAM.D02.O035A3170615,BLBR,Blarina brevicauda,species,NA,N,U,N,processed,NA,NA,NA,NA,NA,NA
SCBI,2017-06-15,6,2017,SCBI_035,NEON.MAM.D02.O035A4170615,BLBR,Blarina brevicauda,species,NA,N,U,U,released,NA,NA,NA,NA,NA,NA
SCBI,2017-06-15,6,2017,SCBI_008,NEON.MAM.D02.R2176,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,21,NA,79,NA,22,NA
SCBI,2017-06-15,6,2017,SCBI_039,NEON.MAM.D02.R2372,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,20,NA,70,NA,20,NA
SCBI,2017-06-15,6,2017,SCBI_039,NEON.MAM.D02.O039E1170615,BLBR,Blarina brevicauda,species,NA,N,U,N,processed,NA,NA,NA,NA,NA,NA
SCBI,2017-06-15,6,2017,SCBI_039,NEON.MAM.D02.O039C8170615,BLBR,Blarina brevicauda,species,NA,N,U,N,processed,NA,NA,NA,NA,NA,NA
SCBI,2017-06-15,6,2017,SCBI_039,NEON.MAM.D02.R2542,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,20,NA,73,NA,17,NA
SCBI,2017-06-16,6,2017,SCBI_004,NEON.MAM.D02.R2474,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,20,NA,68,NA,19,NA
SCBI,2017-06-16,6,2017,SCBI_004,NEON.MAM.D02.R2435,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,19,NA,65,NA,16,NA
SCBI,2017-06-16,6,2017,SCBI_035,NEON.MAM.D02.R2430,MUMU,Mus musculus,species,NA,I,M,Y,released,18,NA,NA,NA,19,NA
SCBI,2017-06-16,6,2017,SCBI_004,NEON.MAM.D02.R2439,PEMA,Peromyscus maniculatus,species,cf. species,N,F,N,released,20,NA,77,NA,19,NA
SCBI,2017-06-16,6,2017,SCBI_004,NEON.MAM.D02.R2436,PEMA,Peromyscus maniculatus,species,cf. species,N,M,N,released,20,NA,76,NA,17,NA
SCBI,2017-06-16,6,2017,SCBI_035,NEON.MAM.D02.R2537,MUMU,Mus musculus,species,NA,I,M,N,released,18,NA,NA,NA,8,NA
SCBI,2017-06-16,6,2017,SCBI_035,NEON.MAM.D02.035J10170616,BLBR,Blarina brevicauda,species,NA,N,U,Y,processed,NA,NA,NA,NA,NA,NA
SCBI,2017-06-16,6,2017,SCBI_035,NEON.MAM.D02.R2429,MUMU,Mus musculus,species,NA,I,F,Y,released,16,NA,NA,NA,17,NA
SCBI,2017-06-16,6,2017,SCBI_004,NEON.MAM.D02.R2437,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,20,NA,72,NA,19,NA
SCBI,2017-06-16,6,2017,SCBI_004,NEON.MAM.D02.R2438,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,19,NA,63,NA,16,NA
SCBI,2017-06-16,6,2017,SCBI_035,NEON.MAM.D02.R2536,MIPE,Microtus pennsylvanicus,species,NA,N,M,N,released,20,NA,42,NA,27,NA
SCBI,2017-06-16,6,2017,SCBI_035,NEON.MAM.D02.810444,MUMU,Mus musculus,species,NA,I,F,Y,released,16,NA,NA,NA,21,NA
SCBI,2017-06-16,6,2017,SCBI_035,NEON.MAM.D02.R2538,MIPE,Microtus pennsylvanicus,species,NA,N,M,N,released,18,NA,NA,NA,25,NA
SCBI,2017-06-16,6,2017,SCBI_035,NEON.MAM.D02.R2539,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,20,NA,71,NA,16,NA
SCBI,2017-06-16,6,2017,SCBI_035,NEON.MAM.D02.O035E6170615,BLBR,Blarina brevicauda,species,NA,N,F,Y,processed,NA,NA,NA,NA,NA,NA
SCBI,2017-06-16,6,2017,SCBI_035,NEON.MAM.D02.L2530,MIPE,Microtus pennsylvanicus,species,NA,N,M,U,released,21,NA,46,NA,42,NA
SCBI,2017-06-16,6,2017,SCBI_035,NEON.MAM.D02.O035B3170616,BLBR,Blarina brevicauda,species,NA,N,U,Y,dead,17,NA,NA,NA,12,NA
SCBI,2017-06-16,6,2017,SCBI_035,NEON.MAM.D02.R2428,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,20,NA,72,NA,16,NA
SCBI,2017-06-16,6,2017,SCBI_035,NEON.MAM.D02.O035A7170615,BLBR,Blarina brevicauda,species,NA,N,F,N,processed,NA,NA,NA,NA,NA,NA
SCBI,2017-06-16,6,2017,SCBI_035,NEON.MAM.D02.O035A4170615,BLBR,Blarina brevicauda,species,NA,N,U,N,processed,NA,NA,NA,NA,NA,NA
SCBI,2017-06-16,6,2017,SCBI_008,NEON.MAM.D02.R2525,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,20,NA,71,NA,21,NA
SCBI,2017-06-16,6,2017,SCBI_008,NEON.MAM.D02.L2546,PEMA,Peromyscus maniculatus,species,cf. species,N,M,Y,released,21,NA,79,NA,22,NA
SCBI,2017-06-16,6,2017,SCBI_008,NEON.MAM.D02.R2431,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,20,NA,68,NA,18,NA
SCBI,2017-06-16,6,2017,SCBI_008,NEON.MAM.D02.R2171,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,20,NA,65,NA,18,NA
SCBI,2017-06-16,6,2017,SCBI_008,NEON.MAM.D02.L2193,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,21,NA,68,NA,17,NA
SCBI,2017-06-16,6,2017,SCBI_008,NEON.MAM.D02.R2443,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,19,NA,66,NA,15,NA
SCBI,2017-06-16,6,2017,SCBI_008,NEON.MAM.D02.816569,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,20,NA,70,NA,22,NA
SCBI,2017-06-16,6,2017,SCBI_008,NEON.MAM.D02.R2549,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,20,NA,84,NA,19,NA
SCBI,2017-06-16,6,2017,SCBI_004,NEON.MAM.D02.R2440,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,21,NA,74,NA,18,NA
SCBI,2017-06-16,6,2017,SCBI_004,NEON.MAM.D02.O004J7170616,BLBR,Blarina brevicauda,species,NA,N,F,N,processed,NA,NA,NA,NA,NA,NA
SCBI,2017-06-16,6,2017,SCBI_008,NEON.MAM.D02.R2433,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,20,NA,70,NA,16,NA
SCBI,2017-06-16,6,2017,SCBI_008,NEON.MAM.D02.L2434,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,19,NA,85,NA,25,NA
SCBI,2017-06-16,6,2017,SCBI_008,NEON.MAM.D02.R2176,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,21,NA,72,NA,22,NA
SCBI,2017-06-16,6,2017,SCBI_008,NEON.MAM.D02.R2543,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,20,NA,75,NA,15,NA
SCBI,2017-06-16,6,2017,SCBI_008,NEON.MAM.D02.R2533,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,20,NA,70,NA,12,NA
SCBI,2017-06-16,6,2017,SCBI_008,NEON.MAM.D02.R2532,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,20,NA,75,NA,18,NA
SCBI,2017-06-16,6,2017,SCBI_008,NEON.MAM.D02.R2535,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,21,NA,70,NA,23,NA
SCBI,2017-06-16,6,2017,SCBI_008,NEON.MAM.D02.R2130,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,20,NA,68,NA,15,NA
SCBI,2017-06-16,6,2017,SCBI_008,NEON.MAM.D02.R2547,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,20,NA,69,NA,15,NA
SCBI,2017-06-17,6,2017,SCBI_035,NEON.MAM.D02.R2539,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,20,8,71,NA,17,NA
SCBI,2017-06-17,6,2017,SCBI_035,NEON.MAM.D02.O035A4170617,BLBR,Blarina brevicauda,species,NA,N,F,N,dead,14,NA,24,96,17,NA
SCBI,2017-06-17,6,2017,SCBI_035,NEON.MAM.D02.R2428,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,20,NA,73,NA,15,NA
SCBI,2017-06-17,6,2017,SCBI_003,NEON.MAM.D02.R2013,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,20,NA,76,NA,22,NA
SCBI,2017-06-17,6,2017,SCBI_003,NEON.MAM.D02.R2391,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,20,NA,79,NA,28,NA
SCBI,2017-06-17,6,2017,SCBI_003,NEON.MAM.D02.R2540,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,20,NA,86,NA,28,NA
SCBI,2017-06-17,6,2017,SCBI_003,NEON.MAM.D02.R2573,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,20,NA,73,NA,20,NA
SCBI,2017-06-17,6,2017,SCBI_035,NEON.MAM.D02.035J10170617,BLBR,Blarina brevicauda,species,NA,N,U,Y,processed,NA,NA,NA,NA,NA,NA
SCBI,2017-06-17,6,2017,SCBI_035,NEON.MAM.D02.O035H7170617,BLBR,Blarina brevicauda,species,NA,N,U,N,dead,13,NA,25,84,13,NA
SCBI,2017-06-17,6,2017,SCBI_035,NEON.MAM.D02.R2444,MIPE,Microtus pennsylvanicus,species,NA,N,M,N,released,21,NA,NA,NA,49,NA
SCBI,2017-06-17,6,2017,SCBI_035,NEON.MAM.D02.R2446,MUMU,Mus musculus,species,NA,I,M,N,released,16,NA,61,NA,8,NA
SCBI,2017-06-17,6,2017,SCBI_035,NEON.MAM.D02.O035C1170617,BLBR,Blarina brevicauda,species,NA,N,U,N,dead,14,NA,23,95,13,NA
SCBI,2017-06-17,6,2017,SCBI_035,NEON.MAM.D02.O035B1170617,BLBR,Blarina brevicauda,species,NA,N,U,N,processed,NA,NA,NA,NA,NA,NA
SCBI,2017-06-17,6,2017,SCBI_035,NEON.MAM.D02.R2429,MUMU,Mus musculus,species,NA,I,F,Y,released,17,NA,NA,NA,13,NA
SCBI,2017-06-17,6,2017,SCBI_035,NEON.MAM.D02.R2430,MUMU,Mus musculus,species,NA,I,M,Y,released,18,NA,NA,NA,19,NA
SCBI,2017-06-17,6,2017,SCBI_003,NEON.MAM.D02.L2399,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,19,NA,76,NA,26,NA
SCBI,2017-06-17,6,2017,SCBI_035,NEON.MAM.D02.L2445,MIPE,Microtus pennsylvanicus,species,NA,N,M,U,released,20,NA,NA,NA,41,NA
SCBI,2017-06-17,6,2017,SCBI_003,NEON.MAM.D02.L2574,PELE,Peromyscus leucopus,species,cf. species,N,M,U,released,21,NA,81,NA,25,NA
SCBI,2017-06-17,6,2017,SCBI_035,NEON.MAM.D02.O035J9170617,BLBR,Blarina brevicauda,species,NA,N,U,N,processed,NA,NA,NA,NA,NA,NA
SCBI,2017-08-15,8,2017,SCBI_035,NEON.MAM.D02.816049,MIPE,Microtus pennsylvanicus,species,NA,N,M,U,released,20,NA,NA,NA,35,NA
SCBI,2017-08-15,8,2017,SCBI_035,NEON.MAM.D02.O035E1020170815,BLBR,Blarina brevicauda,species,NA,N,U,N,released,NA,NA,NA,NA,NA,NA
SCBI,2017-08-15,8,2017,SCBI_002,NEON.MAM.D02.R2612,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,21,NA,71,NA,18,NA
SCBI,2017-08-15,8,2017,SCBI_035,NEON.MAM.D02.R2585,MUMU,Mus musculus,species,NA,I,F,N,released,19,NA,NA,NA,30,NA
SCBI,2017-08-15,8,2017,SCBI_008,NEON.MAM.D02.R2432,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,20,NA,67,NA,18,NA
SCBI,2017-08-15,8,2017,SCBI_008,NEON.MAM.D02.816569,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,21,NA,72,NA,22,NA
SCBI,2017-08-15,8,2017,SCBI_002,NEON.MAM.D02.R2613,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,22,NA,76,NA,23,NA
SCBI,2017-08-15,8,2017,SCBI_008,NEON.MAM.D02.R2532,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,20,NA,75,NA,22,NA
SCBI,2017-08-15,8,2017,SCBI_008,NEON.MAM.D02.R2593,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,21,NA,66,NA,22,NA
SCBI,2017-08-15,8,2017,SCBI_008,NEON.MAM.D02.R2547,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,20,NA,78,NA,19,NA
SCBI,2017-08-15,8,2017,SCBI_008,NEON.MAM.D02.R2592,PELE,Peromyscus leucopus,species,cf. species,N,F,N,released,20,NA,78,NA,27,NA
SCBI,2017-08-15,8,2017,SCBI_008,NEON.MAM.D02.L2586,PELE,Peromyscus leucopus,species,cf. species,N,M,U,released,20,NA,80,NA,25,NA
SCBI,2017-08-15,8,2017,SCBI_008,NEON.MAM.D02.R2433,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,20,NA,75,NA,24,NA
SCBI,2017-08-15,8,2017,SCBI_035,NEON.MAM.D02.O035F620170815,BLBR,Blarina brevicauda,species,NA,N,U,N,released,NA,NA,NA,NA,NA,NA
SCBI,2017-08-15,8,2017,SCBI_035,NEON.MAM.D02.L2584,MIPE,Microtus pennsylvanicus,species,NA,N,F,U,released,20,NA,NA,NA,36,NA
SCBI,2017-08-15,8,2017,SCBI_035,NEON.MAM.D02.L2583,MIPE,Microtus pennsylvanicus,species,NA,N,M,U,released,19,NA,NA,NA,32,NA
SCBI,2017-08-15,8,2017,SCBI_035,NEON.MAM.D02.O035B920170815,BLBR,Blarina brevicauda,species,NA,N,U,N,released,NA,NA,NA,NA,NA,NA
SCBI,2017-08-15,8,2017,SCBI_035,NEON.MAM.D02.O035F720170815,BLBR,Blarina brevicauda,species,NA,N,U,N,released,NA,NA,NA,NA,NA,NA
SCBI,2017-08-15,8,2017,SCBI_035,NEON.MAM.D02.797102,MIPE,Microtus pennsylvanicus,species,NA,N,M,U,released,20,NA,NA,NA,41,NA
SCBI,2017-08-15,8,2017,SCBI_035,NEON.MAM.D02.O035B120170815,BLBR,Blarina brevicauda,species,NA,N,U,N,released,NA,NA,NA,NA,NA,NA
SCBI,2017-08-15,8,2017,SCBI_008,NEON.MAM.D02.L2546,PELE,Peromyscus leucopus,species,cf. species,N,M,Y,released,21,NA,81,NA,23,NA
SCBI,2017-08-15,8,2017,SCBI_008,NEON.MAM.D02.R2599,PELE,Peromyscus leucopus,species,cf. species,N,M,N,released,19,NA,78,NA,25,NA
SCBI,2017-08-15,8,2017,SCBI_008,NEON.MAM.D02.L2587,PELE,Peromyscus leucopus,species,cf. species,N,M,U,released,21,NA,77,NA,23,NA
SCBI,2017-08-16,8,2017,SCBI_039,NEON.MAM.D02.R2372,PELE,Peromyscus leucopus,species,cf. species,N,F,Y,released,19,NA,68,NA,22,NA
SCBI,2017-08-16,8,2017,SCBI_035,NEON.MAM.D02.O035B420170816,BLBR,Blarina brevicauda,species,NA,N,U,N,processed,NA,NA,NA,NA,NA,NA
SCBI,2017-08-16,8,2017,SCBI_035,NEON.MAM.D02.R2616,MIPE,Microtus pennsylvanicus,species,NA,N,F,N,released,21,NA,NA,NA,38,NA
SCBI,2017-08-16,8,2017,SCBI_035,NEON.MAM.D02.L2584,MIPE,Microtus pennsylvanicus,species,NA,N,F,Y,released,21,NA,NA,NA,37,NA
SCBI,2017-08-16,8,2017,SCBI_035,NEON.MAM.D02.797102,MIPE,Microtus pennsylvanicus,species,NA,N,M,Y,released,21,NA,NA,NA,40,NA
